사용월,호선명,지하철역,04시-05시 하차인원,05시-06시 하차인원,06시-07시 하차인원,07시-08시 하차인원,08시-09시 하차인원,09시-10시 하차인원,10시-11시 하차인원,11시-12시 하차인원,12시-13시 하차인원,13시-14시 하차인원,14시-15시 하차인원,15시-16시 하차인원,16시-17시 하차인원,17시-18시 하차인원,18시-19시 하차인원,19시-20시 하차인원,20시-21시 하차인원,21시-22시 하차인원,22시-23시 하차인원,23시-24시 하차인원,00시-01시 하차인원,01시-02시 하차인원,02시-03시 하차인원,03시-04시 하차인원
201505,8호선,잠실,0,1600,10589,26264,53241,32704,20583,25198,23884,26750,24742,24696,23863,25724,28615,21249,12415,9457,8245,5128,1922,93,0,0
201505,8호선,장지,0,3352,14614,16528,40960,28006,17516,17871,21448,19361,19363,19917,21785,24256,28217,26770,17565,15411,15180,9456,2807,0,0,0
201505,8호선,천호,0,1469,14073,20487,35818,31933,25283,25952,28738,32759,34864,37133,41865,50739,73293,71653,43231,38811,35953,23961,7854,364,0,0
201505,9호선,가양,2,1552,9253,20498,37570,25635,19374,19525,21751,25645,27183,30564,34227,38961,56917,64304,47919,41482,46245,33084,10374,449,0,0
201505,9호선,개화,1,155,2910,4984,5832,4373,4050,4000,3880,4778,5195,6388,7915,8988,11917,16247,11748,8902,8714,6264,2084,96,0,0
201505,9호선,고속터미널,0,2007,14869,21635,27874,30911,30162,34215,35517,38653,41672,42390,44402,46701,52119,44517,29431,22842,19889,12105,2762,1,0,0
201505,9호선,공항시장,0,397,1591,2139,4273,3481,3375,3496,4148,4361,5150,5996,6522,8042,10225,11323,8153,6870,7962,6042,1852,126,0,0
201505,9호선,구반포,0,273,1717,4508,7287,6231,6380,6629,7065,7524,7722,7839,7788,8119,9568,8617,5031,4193,4249,2582,884,0,0,0
201505,9호선,국회의사당,0,1314,10090,40484,126678,47179,27046,24927,23520,26189,21097,15908,14801,16252,17486,11457,6717,5266,4239,2881,799,0,0,0
201505,9호선,김포공항,1,2085,13828,16736,19178,20290,18197,19167,21654,22293,22909,21152,22357,25833,27933,22198,11392,8070,7169,4200,2604,132,0,0
201505,9호선,노들,2,239,1966,3949,5277,5221,4931,4035,4742,5864,5853,7016,7781,8910,13457,13323,9344,8812,9765,6186,1535,0,0,0
201505,9호선,노량진,15,5759,28014,60596,78808,56033,43064,45284,52010,57609,50551,54607,59960,77714,108161,92389,64585,60868,64830,33012,5583,1,0,0
201505,9호선,당산,0,1685,6191,14539,34085,22049,16003,17437,18346,21539,21139,23396,26096,31269,46478,44790,33466,32998,35757,23790,9925,184,0,0
201505,9호선,동작,0,450,1597,1740,6303,6910,4041,3177,3649,5267,3117,2764,2520,2622,3424,3221,2318,2172,2360,1669,2038,174,0,0
201505,9호선,등촌,1,756,4225,8974,18501,14898,12249,11981,13179,14668,15934,18033,21402,23553,33576,35435,23415,20339,20753,14107,5021,19,0,0
201505,9호선,마곡나루,0,276,3112,1366,1805,1294,1158,1150,1469,1665,1993,2450,3139,3681,4818,5815,4185,4401,4767,4197,1443,1,0,0
201505,9호선,사평,0,107,1544,4908,5127,3195,2736,2407,3588,4300,4563,4883,4977,6224,7134,7610,4835,4688,4924,3417,1005,0,0,0
201505,9호선,샛강,0,973,4109,14669,23644,12895,8415,7668,6787,8088,7523,7789,8167,10099,12259,10100,6332,4786,4946,3227,1464,1,0,0
201505,9호선,선유도,0,683,3450,11225,35403,16704,9154,7255,8281,10201,10330,10975,10482,10644,14421,13502,8553,8196,7686,5430,1764,1,0,0
201505,9호선,신논현,0,1339,19868,51406,86616,70197,39740,39045,38967,42861,40351,41060,43695,55218,78850,75780,43399,34125,30157,19550,6235,16,0,0
201505,9호선,신목동,0,368,1844,3134,5854,3675,2749,3204,4057,4987,5236,5923,7054,7472,11164,11378,7707,7614,9080,6553,2459,1,0,0
201505,9호선,신반포,0,642,6833,6889,8781,6679,5267,4704,4981,6027,5789,5839,6352,6507,8410,7559,4715,4356,4301,2817,772,0,0,0
201505,9호선,신방화,0,569,5516,9868,12613,6399,5753,5704,7377,8074,9053,10846,13320,15885,21532,23734,17690,15383,17458,13611,4510,74,0,0
201505,9호선,양천향교,0,808,6558,7692,22434,11830,8516,7345,7682,8425,8648,9115,10834,12383,17087,19458,14147,12293,13022,10075,3425,1,0,0
201505,9호선,여의도,0,1533,18293,79692,105791,36631,21424,22786,22759,26624,22630,22335,21246,21067,25404,20489,11980,9845,9634,6503,1986,0,0,0
201505,9호선,염창,0,594,5251,9134,19097,12545,10873,10926,13646,16249,18719,21669,26247,32196,48909,55650,40253,37903,39043,30371,7519,4,0,0
201505,9호선,증미,0,677,2405,8582,35094,12922,7947,7937,8767,9654,11147,11329,13303,13716,17812,19771,12513,11522,10861,8351,2618,148,0,0
201505,9호선,흑석(중앙대입구),1,820,5618,12439,40785,24337,26977,21014,19514,20584,20542,18478,20395,22895,34769,30962,21686,19009,20964,14209,4717,0,0,0
201505,9호선2단계,봉은사,0,511,5149,14079,31935,24078,15748,16383,14709,13709,14513,12062,11689,12016,12735,11090,6617,5376,5047,3172,934,0,0,0
201505,9호선2단계,삼성중앙,0,274,1764,6011,15422,11652,4900,3598,3798,4092,4445,4398,4642,4974,6787,6135,3860,3543,3581,2621,681,0,0,0
201505,9호선2단계,선정릉,0,245,2729,7131,21274,15894,8324,7190,6689,7367,7049,6310,6489,7215,8605,7951,5302,4639,4743,3585,1196,0,0,0
201505,9호선2단계,언주,1,283,3842,8209,25504,17899,10080,7868,7006,7850,7747,6840,6951,7251,8668,7831,5359,4326,3806,3134,905,0,0,0
201505,9호선2단계,종합운동장,0,264,1177,2058,4379,3803,2769,2793,3335,3900,3986,4165,4692,6702,9453,10281,6545,6479,6972,4893,1631,10,3,0
201505,경부선,가산디지털단지,3,1716,9591,52140,145576,57571,24363,20923,21136,21679,22550,23564,23343,29447,35396,29763,18666,18762,16298,10541,1746,0,0,0
201505,경부선,관악,4,1925,5416,7561,13784,19163,17167,12368,11595,10805,11515,12650,14915,16756,28091,27142,18163,17965,16888,12797,1639,0,0,0
201505,경부선,광명,0,2,4828,2920,2327,68,4,3,11,2,2,4,2,4127,117,2469,1511,2454,48,0,1,0,0,0
201505,경부선,구로,39,5236,14288,37677,92591,59621,33840,32287,30893,33149,33191,33576,36368,45859,58747,50438,34067,32937,32329,25050,26083,2,0,0
201505,경부선,군포,0,2057,6379,24368,41570,7701,5924,5558,6025,6649,7012,7919,10006,12338,16480,15629,11579,10096,8642,6526,1235,0,0,0
201505,경부선,금정,5,6899,20928,48832,95067,34895,26494,24601,29876,31452,35649,41484,50726,65343,93146,89421,65028,61107,59836,45794,17294,887,0,0
201505,경부선,금천구청,6,1572,7212,15335,28318,13650,11607,12882,14289,16293,16952,19202,22518,25400,35251,34443,22771,22190,21159,14869,1735,0,0,0
201505,경부선,남영,0,1341,8832,29220,72452,36107,22823,19153,17948,17892,16579,15863,17006,19196,24435,21541,14980,15020,14396,9315,2074,0,0,0
201505,경부선,노량진,8,9959,43483,89655,133524,81422,55255,56563,66226,74985,63207,65614,72646,86805,110482,93851,62818,58505,50680,35012,8364,0,0,0
201505,경부선,당정,0,1049,4575,8960,23633,13978,9620,6980,9256,8770,8947,10069,12240,15599,21173,21916,16719,16896,16445,13188,2536,0,0,0
201505,경부선,대방,1,2746,12359,36760,56398,30927,20019,18161,20299,23067,20884,21770,24139,29908,39329,36219,25886,25318,24664,17488,4031,0,0,0
201505,경부선,독산,8,1690,10238,35191,88122,28454,15992,13694,14384,17011,17335,20001,23206,28210,39224,41049,28999,28400,27173,17845,1641,0,0,0
201505,경부선,두정,3,1066,2657,12516,34303,22213,20645,18492,13681,9957,12399,9408,12031,14026,17868,13935,14525,13439,11417,7804,3623,0,0,0
201505,경부선,명학,2,2256,8215,28503,79305,23188,13901,15656,12792,14320,14189,10917,13513,15900,21087,24955,15417,13275,13045,10539,1754,0,0,0
201505,경부선,병점,18,3972,11979,23198,41383,37622,25634,18823,25440,21858,22368,24278,28132,37160,45000,45303,35961,35231,32195,23336,12779,0,0,0
201505,경부선,서동탄,0,2,636,1855,3190,1572,1268,1437,1898,1983,2356,2550,3280,3721,4716,4945,3291,2959,2494,2596,1181,0,0,0
201505,경부선,서울역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,경부선,서정리,1,564,2541,10556,20648,11117,8232,7461,8659,8911,7455,9012,11427,10735,14281,13773,10562,10438,9436,6902,1470,0,0,0
201505,경부선,석수,2,3647,9550,17200,25268,21007,16198,11836,11711,12125,13671,14826,18510,23374,34663,32728,23512,24392,22369,15490,1485,0,0,0
201505,경부선,성균관대,0,2050,8274,14327,39093,24030,21826,17034,17481,21956,21473,24581,29825,36478,55052,55352,41845,39655,37962,26593,6228,0,0,0
201505,경부선,성환,1,578,3137,11980,26653,30344,12188,8288,9499,9714,7049,6889,8368,8779,9882,8903,8438,8291,5777,5429,854,0,0,0
201505,경부선,세류,1,1170,5216,7925,7468,5513,4390,4782,4874,5164,4820,6725,7136,9244,12622,12820,9434,8665,7541,5523,1876,0,0,0
201505,경부선,세마,2,422,1252,3658,5752,2181,1987,2064,2348,2815,3078,3544,4778,5585,7315,6770,6820,5807,4696,4274,182,0,0,0
201505,경부선,송탄,1,500,3268,4866,8461,5442,4559,5218,6386,7064,7083,8072,11927,12583,16099,14549,12240,11651,9013,10477,1113,0,0,0
201505,경부선,수원,51,8490,39847,63414,117942,113101,86522,90576,97069,97286,94337,93545,121560,128075,140847,143697,87488,73227,61822,44331,11853,0,0,0
201505,경부선,신길,4,2364,7704,19561,29607,11590,9034,8937,9142,11492,10567,12595,14890,19232,25014,23211,16795,18013,18524,11305,3347,3,0,0
201505,경부선,신도림,0,42,219,544,1175,572,683,744,846,848,925,1097,1124,1122,1572,1463,794,756,657,499,900,0,0,0
201505,경부선,안양,6,4606,16485,23027,67743,71074,50680,44252,44621,52891,49341,50240,57107,68018,98827,92754,56197,50810,47667,32821,6422,0,0,0
201505,경부선,영등포,108,7412,32343,79670,149328,120772,84990,94927,106311,111143,110894,109735,108494,120790,150880,131170,70614,55963,50304,28322,7602,0,0,0
201505,경부선,오산,0,1443,8267,22532,23866,13346,13962,12880,14671,14816,16719,18038,23170,24432,30314,27624,23855,21799,19796,12171,706,0,0,0
201505,경부선,오산대,1,831,1662,3667,13391,15091,8203,7428,6338,5347,4529,4488,4842,5193,6579,6131,5513,4660,3823,3399,166,0,0,0
201505,경부선,용산,47,7560,40419,71431,124249,106529,82731,71954,76050,77604,77272,76671,74093,74626,78615,63397,43225,37761,21088,9666,3510,0,0,0
201505,경부선,의왕,2,1878,6463,21481,25188,11920,7901,7719,8892,9663,10331,11140,14788,18237,23995,23837,18202,18361,15303,12077,2722,1,0,0
201505,경부선,지제,0,321,872,3673,3004,1443,1390,1505,1413,1284,1031,1217,1364,1613,1549,1572,1142,1085,961,709,127,0,0,0
201505,경부선,직산,1,192,1177,4483,4477,2739,1633,1541,1534,1670,1587,1759,2046,2265,2530,2811,1894,1761,1651,1139,334,0,0,0
201505,경부선,진위,0,237,2029,5863,7939,2133,1399,1429,1525,1543,1699,1962,2471,2834,3161,3254,2527,2430,2172,1284,107,0,0,0
201505,경부선,천안,3,1223,4112,14259,23219,22915,21620,21054,22196,15419,20403,17674,19629,22215,25419,15687,18143,11094,11760,6467,3738,0,0,0
201505,경부선,평택,0,3979,11040,23206,28232,28848,24711,26682,26411,28884,25239,29249,35202,43104,44576,34058,31914,27557,22477,10977,2193,0,0,0
201505,경부선,화서,4,1222,4141,7941,17194,9043,8416,8978,10278,11801,11991,14279,18486,21979,32600,32301,23996,21131,19476,14080,3780,0,0,0
201505,경원선,가능,8,1930,5058,5960,22888,10520,9322,7999,8245,9578,10565,11816,14889,18496,22720,23603,17264,13799,15229,11734,2885,0,0,0
201505,경원선,광운대,6,1792,4108,7656,26791,15284,16528,18643,13470,15410,16136,15328,18618,21208,27931,29783,21462,18747,18423,15195,8389,0,0,0
201505,경원선,녹양,8,952,2843,5113,10802,6053,5437,4459,5252,5748,6514,7663,8942,10146,14044,13792,10956,8232,10960,7245,2740,0,0,0
201505,경원선,녹천,3,1159,2481,5661,5715,4156,4011,3881,4948,5479,6054,7182,8760,10224,13681,15438,10811,9528,9510,7225,2321,0,0,0
201505,경원선,덕계,0,556,1795,2559,3939,2693,2195,1781,2298,2558,3073,3536,5956,5345,6751,5936,5370,4922,3985,4359,1145,0,0,0
201505,경원선,덕정,0,1334,4988,10064,26104,16643,9156,7010,9896,8634,8822,9598,15551,17581,17893,19217,15928,14101,10753,12500,2577,0,0,0
201505,경원선,도봉,3,1132,4187,5151,11952,10322,10553,8853,9605,10078,11157,12153,14581,15363,20247,19114,12983,12394,10324,7712,2121,0,0,0
201505,경원선,도봉산,3,897,3379,5300,8936,16801,21019,14498,11058,9250,9055,8851,8912,9164,10415,10222,6912,6589,6490,5066,2162,0,0,0
201505,경원선,동두천,1,4,6894,13511,12118,7007,4695,5286,3492,3253,3485,4678,5299,6571,7119,6407,4786,3503,3980,1754,1041,0,0,0
201505,경원선,동두천 중앙,0,78,2559,7118,12743,6411,5786,6102,6624,6419,6572,6983,7326,11080,10122,10152,8435,5670,6295,5120,1994,0,0,0
201505,경원선,망월사,6,1061,4785,6973,29650,26267,20833,13044,13422,15067,13202,13910,17004,18604,23654,24594,18893,15662,14972,11536,3428,0,0,0
201505,경원선,방학,10,1370,5936,10770,19753,12879,12434,11734,12942,13698,16036,19228,23153,24541,33072,31216,22234,19186,16383,12300,2933,0,0,0
201505,경원선,보산,0,17,1415,3969,4072,2429,1871,2197,2673,2837,3069,3586,3529,5304,5351,5566,4711,3748,3706,2525,1678,0,0,0
201505,경원선,서빙고,1,499,3560,5164,9425,4792,3706,3160,2867,4119,3304,3908,4654,4367,5265,5311,3138,2520,2331,1592,362,0,0,0
201505,경원선,석계,15,2629,5385,8969,18594,13152,12668,12668,15189,17365,18109,20605,26422,33112,44329,46194,31788,27928,29621,18504,4300,0,0,0
201505,경원선,소요산,1,14,3165,4306,6783,5895,17429,22062,16680,12112,10474,8720,6644,8511,4916,3550,2953,3429,2123,1619,1456,0,0,0
201505,경원선,신이문,7,1693,3681,5381,9307,6792,7067,7812,9384,10843,12759,15483,18673,23639,30388,33286,24027,20775,23028,15351,3397,0,0,0
201505,경원선,양주,13,1621,6510,14496,17100,11830,11662,8693,10320,10384,11315,15039,14937,18690,26110,24828,20720,17055,19755,12393,4994,0,0,0
201505,경원선,옥수,0,0,10,15,192,182,228,250,74,21,29,26,39,38,47,28,63,21,6,5,0,0,0,0
201505,경원선,왕십리,10,1126,5471,12156,27946,23916,21775,23056,28585,31226,30743,34138,37508,44576,65358,62795,39461,32763,31448,18269,7572,0,0,0
201505,경원선,외대앞,9,1566,4080,6827,31925,18830,24179,20314,20837,17767,21018,19362,21515,26754,34439,34247,26423,24523,25326,20276,5056,0,0,0
201505,경원선,월계,5,1170,2245,9342,13152,24480,10374,6523,9718,11466,8736,9171,11680,13503,14303,13720,10523,8538,7724,5734,1517,0,0,0
201505,경원선,응봉,0,315,1067,1680,3317,1801,1666,1924,1908,2571,2782,3339,4110,4215,5864,5423,3842,3150,3399,2288,509,0,0,0
201505,경원선,의정부,26,1968,11387,19814,46522,52225,39957,44564,47697,54196,50385,50174,57331,64955,67933,67915,48440,38841,30890,22549,12855,0,0,0
201505,경원선,이촌,1,629,3464,5235,10243,7580,5213,4660,5086,6281,6486,7469,8215,8307,10160,9231,6357,6288,6007,3827,1189,0,0,0
201505,경원선,지행,2,221,3360,7209,15662,9984,7938,7419,9474,9650,10473,12072,13988,20656,21668,23634,19157,13410,14828,13161,3808,0,0,0
201505,경원선,창동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,경원선,청량리(지상),4,939,10998,16520,28494,34014,30516,35116,36667,37101,40060,39129,38975,43998,50544,45067,28707,24933,19933,14262,6846,0,0,0
201505,경원선,한남,0,705,5766,9443,15219,11383,6591,5838,6829,6484,6245,6140,7332,8675,9757,9143,5937,5581,4442,3159,726,0,0,0
201505,경원선,회룡,12,1524,7306,8249,13223,13048,12940,13918,15309,18135,20017,26612,31548,37518,41670,49282,37271,30641,27940,19929,8201,0,0,0
201505,경의선,가좌,0,189,3905,3232,5568,5406,4542,4358,4661,5421,5692,6122,6507,7113,8592,7855,5266,3992,3590,2806,538,0,0,0
201505,경의선,강매,0,191,749,1118,1787,1227,1054,1332,1734,2100,2472,2654,4119,4862,6097,7303,6349,4409,5690,3286,1299,0,0,0
201505,경의선,검암,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,경의선,계양,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,경의선,곡산,0,247,575,1016,1937,975,742,926,749,869,795,755,946,1063,1524,1221,798,602,555,553,118,0,0,0
201505,경의선,공덕,0,94,1323,4684,10187,4104,2563,2691,2590,2858,2666,3068,3526,4037,4954,4248,2964,2882,2686,1689,527,0,0,0
201505,경의선,공덕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,경의선,금릉,0,253,2322,3771,9274,4920,4309,4903,5266,6944,7086,8271,10484,13681,15030,15802,10542,9841,8966,6606,4165,0,0,0
201505,경의선,금촌,0,320,3970,11061,14836,10350,8326,8641,10030,10114,10379,12276,13951,18135,19458,20080,14279,13981,10338,9517,4128,0,0,0
201505,경의선,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,경의선,능곡,0,304,2163,3090,4866,5008,3841,4206,3865,4529,5101,5730,6955,8561,11501,10307,8153,6564,7076,4489,2662,0,0,0
201505,경의선,디지털미디어시티,0,200,1064,2429,4813,4109,3070,2811,2825,3213,2953,3226,3792,4498,6500,5351,3788,3482,3877,2730,614,0,0,0
201505,경의선,문산,1,15,3290,9397,14860,8867,9129,8425,12799,9192,10939,12306,14250,15144,15364,16901,12890,11416,10698,8241,5166,0,0,0
201505,경의선,백마,0,770,2901,6300,12270,6059,5270,5017,5587,6714,7602,7904,10921,11615,22771,21128,14403,13864,12089,12237,2659,0,0,0
201505,경의선,서강대,0,23,1480,3381,8627,5741,4761,4130,3280,3781,3541,2861,3300,3628,4795,3979,2516,2353,1968,1554,372,0,0,0
201505,경의선,서울역,0,14,5504,12156,27383,9132,8478,6225,4426,3432,4321,3202,2906,3473,6717,3185,3010,1327,578,1840,203,0,0,0
201505,경의선,서울역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,경의선,수색,0,246,1719,3390,10563,5386,3450,2617,3124,3446,3186,3176,4125,3830,4115,3482,2736,1912,2014,1407,251,0,0,0
201505,경의선,신촌,0,17,1312,2510,8375,2943,2590,1954,1610,1403,1689,1088,1083,1395,2585,1713,864,509,520,435,148,0,0,0
201505,경의선,운정,0,231,2889,5516,9088,4549,4010,4302,5761,5307,6558,7257,9967,12602,15495,18838,13945,12137,11264,7464,3620,0,0,0
201505,경의선,월롱,0,32,2354,10390,13653,6551,4019,2756,3267,3504,2217,2228,2754,3449,4009,3717,3305,3960,3420,3677,1496,0,0,0
201505,경의선,일산,1,1216,3958,7344,18496,8531,8068,8775,10213,11328,13606,13675,15538,20443,27219,34337,23843,20180,18158,15190,4404,0,0,0
201505,경의선,탄현,0,591,3488,6480,11067,8585,5936,6005,7997,7596,10234,11220,13588,17929,24320,30469,20547,18461,16848,14920,4203,0,0,0
201505,경의선,파주,0,4,805,1610,9567,5508,4185,1791,2399,2785,1607,1722,1790,2091,2221,1995,1661,1534,1426,1087,546,0,0,0
201505,경의선,풍산,3,408,1713,3286,7206,5145,4312,5140,5151,5261,5945,5875,8571,8593,12844,13750,10744,9161,8572,7983,1964,0,0,0
201505,경의선,행신,0,959,3546,4741,9819,6214,4789,5417,7601,7201,7881,9642,13249,16203,24856,24535,17720,14116,16607,9762,4655,0,0,0
201505,경의선,홍대입구,1,74,792,2320,4687,4175,3193,3174,3957,4239,4320,3903,4364,5121,6160,5061,3270,2793,2185,1707,431,0,0,0
201505,경의선,홍대입구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,경의선,화전,0,350,1917,2018,12890,15266,7837,4804,7072,6159,4056,3157,3986,4058,3929,3161,2782,2099,3048,2587,850,0,0,0
201505,경인선,간석,1,1441,3165,5550,10170,7569,6347,6724,7937,8414,9138,10462,14019,16633,20363,21453,16357,14863,14387,10430,4612,3,0,0
201505,경인선,개봉,8,4393,11298,18373,27989,22998,20408,23444,28250,31146,33824,39260,49147,57941,80425,83192,60413,51907,49624,33758,5593,0,0,0
201505,경인선,구일,19,1705,4907,8362,16048,8954,5513,4863,6416,7261,7494,8338,9562,12085,17159,19335,13228,12390,12136,8274,1147,0,0,0
201505,경인선,도원,12,1413,2382,9700,31517,5832,6089,5808,6210,7393,6355,7177,7138,7653,7791,7006,5675,5391,5000,3617,2316,0,0,0
201505,경인선,도화,13,937,2204,4748,11131,4766,4360,3901,4642,5126,5170,5708,7518,8264,8818,9148,7159,6965,6068,5214,2202,0,0,0
201505,경인선,동암,10,6159,15420,29491,28961,24313,22002,24285,29640,32124,35210,43358,51029,65366,83543,89219,68612,60897,62023,46199,13077,0,0,0
201505,경인선,동인천,7,2150,15094,35805,47187,29982,29290,31447,29602,33752,34107,29321,35964,40130,45529,48801,38861,31439,34111,26720,8862,0,0,0
201505,경인선,백운,1,2123,3993,8704,17821,11417,8959,9678,11398,12268,13211,15201,18711,21223,30152,31070,22831,21313,19812,16251,4791,0,0,0
201505,경인선,부개,4,2848,4516,8009,16539,10669,8611,9605,11863,12991,14802,16860,21444,24964,34932,36090,26441,24358,24574,17092,5235,0,0,0
